popularity,vote_count_x,vote_average_x,release_date,original_language_x,genre_ids,belongs_to_collection,budget,production_companies,production_countries,revenue,day_of_week,month,quarter,en_int_lang,collection
0.6,1.0,5.0,2018-02-19,cs,Animation|Drama|Comedy|,na,400000.0,ATHANOR,CZ,0.0,0,2,1,int,Collection
0.7190000000000001,2.0,5.0,2018-08-25,es,Adventure|Fantasy|,na,0.0,na,MX,0.0,5,8,3,int,Collection
0.748,2.0,5.0,2018-09-21,es,Comedy|,na,0.0,na,na,0.0,4,9,3,int,Collection
1.178,1.0,5.0,2018-01-05,hi,Drama|Comedy|Crime|,na,0.0,R Vision India,IN,0.0,4,1,1,int,Collection
2.426,3.0,5.0,2018-07-13,en,Drama|Western|,na,0.0,Bow + Arrow Entertainment,US,0.0,4,7,3,en,Collection
1.216,2.0,5.0,2018-11-16,hi,Drama|,na,0.0,Crossword Entertainment PVT LTD,IN,0.0,4,11,4,int,Collection
3.2569999999999997,4.0,5.0,2018-10-05,en,Horror|Thriller|,na,0.0,Hard Floor Entertainment,US,0.0,4,10,4,en,Collection
7.871,300.0,5.0,2018-10-05,en,Horror|,na,0.0,Catalyst Global Media,GB,0.0,4,10,4,en,Collection
7.857,127.0,5.0,2018-01-26,en,Comedy|,na,0.0,Pacific Electric Picture Company,US,0.0,4,1,1,en,Collection
2.617,46.0,5.0,2018-04-25,fr,Comedy|,na,0.0,Apollo Films,FR,0.0,2,4,2,int,Collection
5.875,67.0,5.0,2018-04-29,en,Horror|Action|Comedy|Crime|,na,0.0,Blue Ribbon Content,US,0.0,6,4,2,en,Collection
3.687,15.0,5.0,2018-09-11,en,Adventure|Horror|Action|Science Fiction|,na,0.0,The Asylum,US,0.0,1,9,3,en,Collection
2.804,29.0,5.0,2018-12-03,tl,Horror|Thriller|Crime|,na,0.0,Aurora Media,PH,0.0,0,12,4,int,Collection
2.318,13.0,5.0,2018-09-27,th,Action|Thriller|,na,0.0,TMOMENT,TH,0.0,3,9,3,int,Collection
3.315,51.0,5.0,2018-11-15,it,Comedy|,na,0.0,Vision Distribution,IT,0.0,3,11,4,int,Collection
9.875,115.0,5.0,2018-08-31,en,Action|Thriller|Crime|,na,0.0,Emmett Furla Oasis Films,US,0.0,4,8,3,en,Collection
1.095,12.0,5.0,2018-01-12,ta,Action|,na,0.0,V Creations,IN,0.0,4,1,1,int,Collection
3.391,12.0,5.0,2018-06-05,en,Drama|Horror|Thriller|,na,0.0,Red Band Films,US,0.0,1,6,2,en,Collection
5.037,23.0,5.0,2018-11-09,en,Drama|Romance|,na,0.0,Head Gear Films,US,0.0,4,11,4,en,Collection
5.607,54.0,5.0,2018-06-27,en,Adventure|Action|Science Fiction|,na,0.0,Goldfinch Studios,GB,0.0,2,6,2,en,Collection
7.361000000000001,41.0,5.0,2018-06-22,en,Comedy|Western|,na,0.0,Strophic Productions Limited,US,0.0,4,6,2,en,Collection
5.148,19.0,4.9,2018-08-10,en,Drama|Horror|Thriller|,Along Came the Devil Collection,0.0,DeVan Clan Productions,US,0.0,4,8,3,en,Collection
5.992999999999999,18.0,4.9,2018-05-30,en,Science Fiction|TV Movie|,na,0.0,Adamant Images,US,0.0,2,5,2,en,Collection
3.714,8.0,4.9,2018-04-27,en,Adventure|Fantasy|Horror|Thriller|Mystery|,na,0.0,Blue Falcon Productions,na,0.0,4,4,2,en,Collection
0.96,8.0,4.9,2018-03-15,ru,Drama|,na,0.0,29th February Film Company,RU,0.0,3,3,1,int,Collection
3.803,8.0,4.9,2018-09-21,en,Comedy|Romance|,na,0.0,S3 Productions,US,0.0,4,9,3,en,Collection
17.901,585.0,4.9,2018-08-02,en,Adventure|Fantasy|Drama|Romance|Family|,na,0.0,Kingsway Productions,US,0.0,3,8,3,en,Collection
3.569,59.0,4.9,2018-07-12,ru,Fantasy|Horror|Romance|,na,0.0,QS Films,RU,0.0,3,7,3,int,Collection
1.557,7.0,4.9,2018-11-29,ru,Horror|Thriller|,na,1500000.0,Motor Film Studio,RU,0.0,3,11,4,int,Collection
0.866,7.0,4.9,2018-02-23,es,Comedy|Romance|,na,0.0,Lantica Media,DO,0.0,4,2,1,int,Collection
6.035,48.0,4.9,2018-06-12,en,Drama|Thriller|TV Movie|,na,0.0,Sunshine Films,US,0.0,1,6,2,en,Collection
5.5520000000000005,125.0,4.9,2018-04-04,fr,Comedy|,na,0.0,Belvision,FR,0.0,2,4,2,int,Collection
1.2830000000000001,13.0,4.9,2018-10-11,ru,Drama|,na,0.0,Enjoy Movies,RU,0.0,3,10,4,int,Collection
2.6010000000000004,13.0,4.9,2018-01-28,en,Drama|Horror|Thriller|Mystery|,na,0.0,Family Ranch,US,0.0,6,1,1,en,Collection
3.344,12.0,4.9,2018-04-17,en,Horror|Thriller|,na,0.0,Absurd Machine Films,CA,0.0,1,4,2,en,Collection
0.8270000000000001,6.0,4.9,2018-01-04,de,Drama|,na,0.0,na,DE,0.0,3,1,1,int,Collection
3.6710000000000003,62.0,4.9,2018-03-07,fr,Comedy|,na,0.0,UGC Distribution,FR,0.0,2,3,1,int,Collection
5.377000000000001,21.0,4.9,2018-08-03,en,History|Documentary|,na,0.0,D'Souza Media,US,0.0,4,8,3,en,Collection
5.72,57.0,4.9,2018-05-25,ru,Fantasy|Action|Science Fiction|,na,0.0,New People Film Company,RU,0.0,4,5,2,int,Collection
5.226,20.0,4.9,2018-11-09,en,Thriller|,na,0.0,Sweet Unknown Studios,US,0.0,4,11,4,en,Collection
1.051,5.0,4.9,2018-09-07,hi,Drama|Action|War|,na,0.0,Zee Studio,IN,0.0,4,9,3,int,Collection
11.052999999999999,93.0,4.9,2018-05-18,en,Action|,na,4000000.0,Dawn's Light,CA,0.0,4,5,2,en,Collection
4.067,8.0,4.9,2018-12-20,en,Thriller|,na,0.0,na,na,0.0,3,12,4,en,Collection
1.4,4.0,4.9,2018-08-24,hi,Action|Thriller|,na,0.0,Anil Sharma Productions,IN,0.0,4,8,3,int,Collection
2.427,8.0,4.9,2018-02-19,en,Drama|Comedy|Romance|,na,0.0,Goodbye Productions,CA,0.0,0,2,1,en,Collection
3.4930000000000003,19.0,4.9,2018-03-10,en,Thriller|Mystery|,na,0.0,Indie Entertainment,US,0.0,5,3,1,en,Collection
3.52,7.0,4.9,2018-10-28,en,Horror|Thriller|,na,0.0,Riverbank Pictures,CA,0.0,6,10,4,en,Collection
2.011,7.0,4.9,2018-11-08,ru,Adventure|Drama|Science Fiction|,na,2800000.0,Soyuz Marins Group,RU,0.0,3,11,4,int,Collection
0.6,3.0,4.8,2018-12-22,pt,Documentary|,na,0.0,na,BR,0.0,5,12,4,int,Collection
0.6,3.0,4.8,2018-11-09,fr,na|,na,0.0,na,na,0.0,4,11,4,int,Collection
1.5130000000000001,3.0,4.8,2018-12-21,zh,Fantasy|Action|,na,0.0,Media Asia,CN,0.0,4,12,4,int,Collection
1.213,3.0,4.8,2018-08-31,te,Drama|Comedy|,na,0.0,Sithara Entertainments,IN,0.0,4,8,3,int,Collection
3.708,12.0,4.8,2018-06-15,en,Drama|Thriller|Romance|,na,0.0,American Film Productions,US,0.0,4,6,2,en,Collection
2.6430000000000002,6.0,4.8,2018-04-19,en,Drama|Romance|,na,0.0,na,na,0.0,3,4,2,en,Collection
2.016,24.0,4.8,2018-06-20,fr,Comedy|,na,0.0,na,FR,0.0,2,6,2,int,Collection
0.7090000000000001,3.0,4.8,2018-06-14,ta,Drama|Action|,na,0.0,Rough Note Productions,IN,0.0,3,6,2,int,Collection
2.593,6.0,4.8,2018-01-28,en,Drama|,na,0.0,Under 1 Roof productions,US,0.0,6,1,1,en,Collection
1.722,6.0,4.8,2018-03-05,en,Horror|Comedy|,na,0.0,Roller Disco Massacre,US,0.0,0,3,1,en,Collection
2.489,33.0,4.8,2018-04-05,en,Comedy|,na,0.0,Videa CDE,IT,0.0,3,4,2,en,Collection
3.8089999999999997,13.0,4.8,2018-04-27,en,Comedy|,na,0.0,MOmentum Productions,US,0.0,4,4,2,en,Collection
2.184,12.0,4.8,2018-05-15,en,Drama|,na,0.0,Mass Ornament Films,QA,0.0,1,5,2,en,Collection
3.198,11.0,4.8,2018-09-21,en,Drama|Comedy|,na,0.0,na,na,0.0,4,9,3,en,Collection
3.287,8.0,4.8,2018-04-12,en,Horror|Thriller|TV Movie|,na,0.0,Buffalo 8,US,0.0,3,4,2,en,Collection
3.487,16.0,4.8,2018-04-17,en,Horror|Thriller|,na,0.0,Nail Driver Productions,US,0.0,1,4,2,en,Collection
9.166,97.0,4.8,2018-06-08,en,Science Fiction|,na,0.0,Parkgate Entertainment,GB,0.0,4,6,2,en,Collection
2.307,6.0,4.8,2018-11-24,en,Fantasy|Drama|TV Movie|,na,0.0,na,na,0.0,5,11,4,en,Collection
1.401,5.0,4.8,2018-10-12,hi,Drama|Romance|,na,0.0,Vishesh Films,IN,0.0,4,10,4,int,Collection
2.197,10.0,4.8,2018-09-23,en,Horror|,na,0.0,Blumhouse Productions,na,0.0,6,9,3,en,Collection
1.07,5.0,4.8,2018-11-02,hi,Horror|Thriller|,na,0.0,Fun Entertainments,na,0.0,4,11,4,int,Collection
1.024,5.0,4.8,2018-09-13,pt,Drama|Thriller|,na,0.0,Cisma,BR,0.0,3,9,3,int,Collection
1.141,5.0,4.8,2018-01-01,en,Horror|,na,100.0,The Public Eye,na,0.0,0,1,1,en,Collection
1.081,5.0,4.8,2018-03-09,es,Animation|Comedy|,na,0.0,Huevocartoon Producciones,na,0.0,4,3,1,int,Collection
3.915,27.0,4.8,2018-04-13,en,Drama|Comedy|,na,0.0,Dog Pond Productions,US,0.0,4,4,2,en,Collection
5.952000000000001,23.0,4.8,2018-10-26,en,Horror|History|,na,0.0,Red Rock Entertainment,GB,0.0,4,10,4,en,Collection
3.715,18.0,4.8,2018-09-24,en,Action|,na,0.0,Sivko Partners,US,0.0,0,9,3,en,Collection
1.2830000000000001,9.0,4.8,2018-10-05,hi,Drama|Romance|,na,0.0,Salman Khan Films,IO,0.0,4,10,4,int,Collection
2.356,36.0,4.8,2018-06-20,fr,Comedy|,na,0.0,Chabraque Productions,FR,0.0,2,6,2,int,Collection
3.8369999999999997,18.0,4.8,2018-04-12,en,Animation|Family|,na,0.0,Gunhil,BE,0.0,3,4,2,en,Collection
3.641,13.0,4.8,2018-12-04,en,Horror|Thriller|,na,0.0,Coast Art Productions,SE,0.0,1,12,4,en,Collection
2.7889999999999997,13.0,4.8,2018-05-05,en,Horror|,na,0.0,Delco-Cut Productions,US,0.0,5,5,2,en,Collection
16.735,703.0,4.8,2018-06-05,en,Action|,Escape Plan Collection,0.0,Leomus Pictures,CN,0.0,1,6,2,en,Collection
6.859,89.0,4.8,2018-02-13,en,Horror|,Hellraiser Collection,500000.0,Dimension Films,US,0.0,1,2,1,en,Collection
4.493,77.0,4.8,2018-04-26,fr,Drama|Comedy|Romance|,na,0.0,Sony Pictures Releasing,FR,0.0,3,4,2,int,Collection
2.5639999999999996,4.0,4.8,2018-09-13,en,Horror|,na,0.0,ThoughtFly Films,US,0.0,3,9,3,en,Collection
5.572,4.0,4.8,2018-03-23,en,Drama|Action|Crime|,na,0.0,Vicven Films Productions,US,0.0,4,3,1,en,Collection
9.856,6.0,4.8,2018-11-26,en,Adventure|Fantasy|Science Fiction|,Knights of the Damned Collection,126580.0,Grass Temple Films,GB,0.0,0,11,4,en,Collection
0.6,2.0,4.8,2018-11-23,te,Romance|,na,0.0,na,IN,0.0,4,11,4,int,Collection
0.6890000000000001,2.0,4.8,2018-05-09,en,na|,na,0.0,na,na,0.0,2,5,2,en,Collection
1.0390000000000001,2.0,4.8,2018-12-11,en,Animation|,na,0.0,na,na,0.0,1,12,4,en,Collection
0.779,5.0,4.8,2018-11-18,it,Documentary|,na,0.0,na,na,0.0,6,11,4,int,Collection
0.6,4.0,4.8,2018-03-08,pt,na|,na,0.0,na,na,0.0,3,3,1,int,Collection
2.44,4.0,4.8,2018-09-04,en,Horror|Crime|Mystery|,na,0.0,na,na,0.0,1,9,3,en,Collection
3.926,12.0,4.8,2018-01-01,en,Fantasy|Horror|Western|,na,0.0,Youabu Productions,US,0.0,0,1,1,en,Collection
4.275,22.0,4.8,2018-07-27,en,Horror|Thriller|,na,0.0,Emmett Furla Oasis Films,CA,0.0,4,7,3,en,Collection
3.8289999999999997,8.0,4.8,2018-06-08,en,Action|Thriller|Science Fiction|,na,0.0,Film Life Factory,US,0.0,4,6,2,en,Collection
0.6,2.0,4.8,2018-05-31,it,Drama|,na,0.0,na,na,0.0,3,5,2,int,Collection
3.0660000000000003,4.0,4.8,2018-06-20,en,Drama|,na,0.0,MarVista Entertainment,US,0.0,2,6,2,en,Collection
1.021,4.0,4.8,2018-04-04,es,Horror|Comedy|Thriller|,na,0.0,na,na,0.0,2,4,2,int,Collection
0.937,2.0,4.8,2018-04-06,ml,Action|Family|,na,0.0,Antony D’Cruz Entertainment,IN,0.0,4,4,2,int,Collection
2.431,8.0,4.8,2018-12-15,en,Horror|Comedy|,na,0.0,Pretty Dead Pictures,GB,0.0,5,12,4,en,Collection
1.062,4.0,4.8,2018-04-12,te,Action|Thriller|Romance|,na,0.0,Sri Venkateswara Creations,IN,0.0,3,4,2,int,Collection
1.4,4.0,4.8,2018-01-18,es,Thriller|Mystery|,na,0.0,Benteveo Producciones,AR,0.0,3,1,1,int,Collection
1.8519999999999999,2.0,4.8,2018-07-06,ta,Action|Romance|Family|,na,0.0,Creative Entertainers,IN,0.0,4,7,3,int,Collection
0.6,2.0,4.8,2018-05-28,fr,TV Movie|,na,0.0,France Télévisions,FR,0.0,0,5,2,int,Collection
3.14,6.0,4.8,2018-04-10,en,Drama|,na,0.0,Spanknyce Films,US,0.0,1,4,2,en,Collection
2.5180000000000002,5.0,4.8,2018-10-16,en,Horror|,na,240000.0,Red Hill Movies,US,0.0,1,10,4,en,Collection
4.761,43.0,4.7,2018-01-26,en,Drama|Thriller|,na,0.0,Blood Moon Creative,US,0.0,4,1,1,en,Collection
1.189,13.0,4.7,2018-08-09,ta,Action|Thriller|,Vishwaroopam Collection,0.0,Aascar Films,IN,0.0,3,8,3,int,Collection
6.439,138.0,4.7,2018-10-17,fr,Comedy|,na,0.0,TF1 Films Production,FR,0.0,2,10,4,int,Collection
2.96,22.0,4.7,2018-12-09,en,Drama|Romance|TV Movie|,Christmas with a Prince Collection,0.0,Brain Power Studio,CA,0.0,6,12,4,en,Collection
0.6,5.0,4.7,2018-01-01,it,na|,na,0.0,na,na,0.0,0,1,1,int,Collection
3.8369999999999997,8.0,4.7,2018-05-31,ru,Animation|Family|,na,0.0,Licensing Brands,RU,0.0,3,5,2,int,Collection
1.088,11.0,4.7,2018-06-22,ta,Adventure|Thriller|Science Fiction|,na,0.0,Nemichand Jhabak Productions,IN,0.0,4,6,2,int,Collection
0.8170000000000001,3.0,4.7,2018-07-20,en,Horror|,na,0.0,na,IT,0.0,4,7,3,en,Collection
0.7859999999999999,3.0,4.7,2018-10-20,en,Thriller|,na,0.0,na,na,0.0,5,10,4,en,Collection
3.662,3.0,4.7,2018-10-08,en,Documentary|,na,0.0,Wandering Foot Productions,US,0.0,0,10,4,en,Collection
1.7169999999999999,6.0,4.7,2018-10-01,en,Horror|,na,0.0,na,na,0.0,0,10,4,en,Collection
0.6,3.0,4.7,2018-09-30,zh,Comedy|,na,0.0,na,CN,0.0,6,9,3,int,Collection
1.023,3.0,4.7,2018-07-26,en,Animation|Action|Comedy|Crime|,na,0.0,na,GB,0.0,3,7,3,en,Collection
5.039,3.0,4.7,2018-10-01,en,na|,na,0.0,na,CA,0.0,0,10,4,en,Collection
1.3090000000000002,3.0,4.7,2018-09-06,en,Drama|,na,0.0,Tribeca Film Institute,US,0.0,3,9,3,en,Collection
0.6,3.0,4.7,2018-05-17,en,Documentary|,na,0.0,The Guardian (II),GB,0.0,3,5,2,en,Collection
1.641,3.0,4.7,2018-02-16,zh,Drama|Comedy|,na,0.0,北京一个文化传媒有限公司,CN,0.0,4,2,1,int,Collection
1.143,3.0,4.7,2018-05-25,en,Action|,na,0.0,na,na,0.0,4,5,2,en,Collection
1.1520000000000001,3.0,4.7,2018-09-05,en,Horror|Thriller|,na,0.0,Fever Kid Films,IE,0.0,2,9,3,en,Collection
3.3280000000000003,3.0,4.7,2018-05-02,en,Documentary|,na,0.0,Submarine,BE,0.0,2,5,2,en,Collection
0.722,3.0,4.7,2018-02-28,ar,na|,na,0.0,na,na,0.0,2,2,1,int,Collection
1.6030000000000002,3.0,4.7,2018-01-02,en,Drama|Action|Western|,na,0.0,Catch the Sun,US,0.0,1,1,1,en,Collection
0.9890000000000001,3.0,4.7,2018-02-03,sv,Thriller|Crime|Mystery|,Beck Collection,0.0,na,SE,0.0,5,2,1,int,Collection
0.972,3.0,4.7,2018-02-18,de,Drama|,na,0.0,Glory Film,DE,0.0,6,2,1,int,Collection
1.473,3.0,4.7,2018-02-13,en,Drama|Comedy|Romance|,na,0.0,na,na,0.0,1,2,1,en,Collection
2.826,6.0,4.7,2018-03-06,en,Horror|,Robert Collection,0.0,North Bank Entertainment,GB,0.0,1,3,1,en,Collection
2.388,6.0,4.7,2018-05-14,en,Fantasy|Horror|Thriller|,na,0.0,na,US,0.0,0,5,2,en,Collection
2.971,3.0,4.7,2018-05-01,en,Comedy|,na,0.0,Streetwise Entertainment,US,0.0,1,5,2,en,Collection
8.595,151.0,4.7,2018-09-14,en,Drama|Horror|Action|Thriller|,na,0.0,Vincent Newman Entertainment,GB,0.0,4,9,3,en,Collection
5.227,81.0,4.7,2018-02-22,de,Horror|,na,0.0,Till Schmerbeck Produktion,DE,0.0,3,2,1,int,Collection
4.6419999999999995,23.0,4.7,2018-04-05,en,Drama|Science Fiction|,na,0.0,na,GB,0.0,3,4,2,en,Collection
4.4510000000000005,23.0,4.7,2018-02-20,en,Horror|,na,0.0,Second Nature Films See,US,0.0,1,2,1,en,Collection
4.578,17.0,4.6,2018-04-13,en,Horror|Comedy|,na,0.0,Mahal Empire,na,0.0,4,4,2,en,Collection
4.4,21.0,4.6,2018-12-28,en,Drama|Horror|TV Movie|,na,0.0,Blumhouse Television,US,0.0,4,12,4,en,Collection
2.679,7.0,4.6,2018-09-04,en,Thriller|,na,0.0,na,na,0.0,1,9,3,en,Collection
4.0889999999999995,11.0,4.6,2018-08-16,en,Science Fiction|,na,0.0,Pikchure Zero Entertainment,US,0.0,3,8,3,en,Collection
6.178999999999999,40.0,4.6,2018-08-01,en,Thriller|,na,0.0,na,US,0.0,2,8,3,en,Collection
0.6,4.0,4.6,2018-02-28,en,Drama|Comedy|,na,0.0,na,na,0.0,2,2,1,en,Collection
0.6,4.0,4.6,2018-10-11,ru,Comedy|Crime|,na,4000000.0,na,RU,0.0,3,10,4,int,Collection
3.323,8.0,4.6,2018-09-28,en,Horror|Comedy|Family|,na,0.0,Conglomerate Media,US,0.0,4,9,3,en,Collection
3.182,16.0,4.6,2018-04-06,en,Horror|,na,0.0,FallBack Plan Productions,US,0.0,4,4,2,en,Collection
2.043,4.0,4.6,2018-01-17,en,Adventure|Action|Crime|,na,0.0,Jaguar Productions,US,0.0,2,1,1,en,Collection
1.736,5.0,4.6,2018-11-20,en,Romance|TV Movie|,na,0.0,na,na,0.0,1,11,4,en,Collection
0.777,5.0,4.6,2018-09-20,it,Drama|,na,0.0,Ascent Film,BE,0.0,3,9,3,int,Collection
3.445,5.0,4.6,2018-09-23,en,Drama|TV Movie|,na,0.0,Lifetime,US,0.0,6,9,3,en,Collection
3.0660000000000003,5.0,4.6,2018-05-15,en,Horror|,na,0.0,na,US,0.0,1,5,2,en,Collection
1.158,5.0,4.6,2018-10-24,ru,Drama|,na,0.0,na,KZ,0.0,2,10,4,int,Collection
1.6269999999999998,11.0,4.6,2018-03-15,es,Horror|Mystery|,na,0.0,Buffalo Films,AR,0.0,3,3,1,int,Collection
2.0269999999999997,11.0,4.6,2018-12-21,ta,Action|Comedy|,Maari Collection,0.0,Wunderbar Films,IN,0.0,4,12,4,int,Collection
2.9730000000000003,17.0,4.6,2018-05-09,en,Horror|,na,0.0,High Octane Pictures,na,0.0,2,5,2,en,Collection
1.7080000000000002,6.0,4.6,2018-08-04,en,Thriller|TV Movie|,na,0.0,na,na,0.0,5,8,3,en,Collection
2.523,14.0,4.6,2018-05-05,en,Horror|,na,0.0,na,na,0.0,5,5,2,en,Collection
2.521,7.0,4.6,2018-12-21,ta,Action|Comedy|,na,0.0,Vishnu Vishal Studios,IN,0.0,4,12,4,int,Collection
8.854,122.0,4.6,2018-02-16,en,Thriller|Mystery|,na,0.0,Kirk Shaw Productions,US,0.0,4,2,1,en,Collection
11.389000000000001,60.0,4.6,2018-10-19,zh,Action|Comedy|,na,0.0,United Entertainment Partners,CN,0.0,4,10,4,int,Collection
2.37,9.0,4.6,2018-01-06,en,Action|Science Fiction|,na,0.0,na,na,0.0,5,1,1,en,Collection
1.7169999999999999,10.0,4.6,2018-06-08,ja,Drama|,na,0.0,Slot Machine,FR,0.0,4,6,2,int,Collection
2.2969999999999997,35.0,4.5,2018-01-10,fr,Comedy|,na,0.0,Move Movie,FR,0.0,2,1,1,int,Collection
2.043,31.0,4.5,2018-06-15,hi,Action|Thriller|,Race Collection,0.0,Salman Khan Films,IN,0.0,4,6,2,int,Collection
6.466,89.0,4.5,2018-03-16,en,Horror|Thriller|,na,0.0,Blumhouse Productions,US,0.0,4,3,1,en,Collection
0.6,1.0,4.5,2018-12-01,de,Drama|,na,0.0,German Film and Television Academy Berlin,DE,0.0,5,12,4,int,Collection
2.5839999999999996,2.0,4.5,2018-10-08,en,Drama|Comedy|Romance|,na,0.0,Nferno Productions LLC,na,0.0,0,10,4,en,Collection
11.372,2.0,4.5,2018-12-11,en,Thriller|,na,0.0,Stargazer Films,US,0.0,1,12,4,en,Collection
0.6,2.0,4.5,2018-12-26,zh,Animation|Science Fiction|,na,0.0,Aniplex,JP,0.0,2,12,4,int,Collection
0.6,1.0,4.5,2018-08-29,ar,Comedy|,na,0.0,na,na,0.0,2,8,3,int,Collection
0.84,2.0,4.5,2018-12-25,en,Comedy|Romance|Family|,na,0.0,TEN17P,PH,0.0,1,12,4,en,Collection
0.6,2.0,4.5,2018-11-01,ru,Comedy|,na,0.0,na,RU,0.0,3,11,4,int,Collection
3.2769999999999997,8.0,4.5,2018-10-19,en,Drama|,na,0.0,Cloverhill Pictures,US,0.0,4,10,4,en,Collection
2.8930000000000002,6.0,4.5,2018-08-23,en,Drama|Thriller|TV Movie|,na,0.0,MarVista Entertainment,US,0.0,3,8,3,en,Collection
0.687,2.0,4.5,2018-10-20,fr,Drama|Mystery|TV Movie|,na,0.0,FIT Productions,FR,0.0,5,10,4,int,Collection
1.4480000000000002,5.0,4.5,2018-11-21,en,TV Movie|,na,0.0,Lifetime,na,0.0,2,11,4,en,Collection
0.655,1.0,4.5,2018-09-20,id,Horror|,na,0.0,MD Pictures,ID,0.0,3,9,3,int,Collection
1.354,2.0,4.5,2018-08-19,en,Thriller|TV Movie|,na,0.0,na,na,0.0,6,8,3,en,Collection
1.29,1.0,4.5,2018-08-16,id,Comedy|,na,0.0,MD Pictures,ID,0.0,3,8,3,int,Collection
0.6729999999999999,2.0,4.5,2018-01-28,sv,Drama|,na,0.0,na,SE,0.0,6,1,1,int,Collection
0.7170000000000001,3.0,4.5,2018-10-19,es,Comedy|,na,0.0,Miaulapelícula A.I.E,ES,0.0,4,10,4,int,Collection
2.1069999999999998,2.0,4.5,2018-06-29,en,Documentary|Music|,na,0.0,Back2Back Productions,GB,0.0,4,6,2,en,Collection
0.99,4.0,4.5,2018-07-13,kn,Thriller|,na,0.0,na,na,0.0,4,7,3,int,Collection
2.1069999999999998,2.0,4.5,2018-05-31,en,Horror|,na,0.0,Cthulhu Blues Productions,US,0.0,3,5,2,en,Collection
2.109,2.0,4.5,2018-06-15,en,Drama|Horror|Action|,na,0.0,na,na,0.0,4,6,2,en,Collection
0.687,2.0,4.5,2018-04-10,de,Documentary|,na,0.0,NDR,DE,0.0,1,4,2,int,Collection
4.327,2.0,4.5,2018-04-29,en,Documentary|,na,0.0,Teton Gravity Research,US,0.0,6,4,2,en,Collection
2.066,2.0,4.5,2018-03-06,en,Drama|Comedy|Romance|,na,0.0,na,CZ,0.0,1,3,1,en,Collection
0.813,4.0,4.5,2018-11-07,en,Comedy|Documentary|,na,0.0,Shoot Up Pictures,IN,0.0,2,11,4,en,Collection
2.104,2.0,4.5,2018-01-02,en,Thriller|Crime|,na,0.0,DV3 Productions,US,0.0,1,1,1,en,Collection
0.723,2.0,4.5,2018-01-17,ar,na|,na,0.0,na,na,0.0,2,1,1,int,Collection
2.4019999999999997,2.0,4.5,2018-03-01,en,Horror|Comedy|,na,0.0,Blue Orchid Entertainment,US,0.0,3,3,1,en,Collection
2.174,11.0,4.5,2018-01-31,en,Thriller|TV Movie|,na,0.0,na,na,0.0,2,1,1,en,Collection
3.49,2.0,4.5,2018-03-21,ja,Animation|,na,0.0,Studio Ghibli,JP,0.0,2,3,1,int,Collection
2.813,2.0,4.5,2018-10-19,ja,Animation|Drama|Comedy|Romance|,Miss Modern Collection,0.0,Warner Bros. Animation,JP,0.0,4,10,4,int,Collection
0.6,2.0,4.5,2018-02-23,hi,Drama|Comedy|,na,0.0,Pooja Entertainment India,IN,0.0,4,2,1,int,Collection
0.6,2.0,4.5,2018-01-02,es,Drama|Crime|TV Movie|,na,0.0,EuropaCorp Television,FR,0.0,1,1,1,int,Collection
6.341,65.0,4.5,2018-07-12,id,Horror|,The Doll,0.0,Hitmaker Studios,ID,0.0,3,7,3,int,Collection
0.644,1.0,4.5,2018-02-10,fr,Comedy|,na,0.0,na,FR,0.0,5,2,1,int,Collection
1.4,6.0,4.5,2018-01-09,te,Drama|Action|,na,0.0,Haarika & Hassine Creations,IN,0.0,1,1,1,int,Collection
1.186,2.0,4.5,2018-01-12,te,Drama|Action|Comedy|Family|,na,0.0,CK Entertainments,IN,0.0,4,1,1,int,Collection
1.5319999999999998,2.0,4.5,2018-01-25,en,Comedy|,na,0.0,BBQ Three Pty Ltd,AU,0.0,3,1,1,en,Collection
1.6230000000000002,2.0,4.5,2018-11-23,en,Comedy|Family|,Nativity Collection,0.0,na,GB,0.0,4,11,4,en,Collection
1.137,5.0,4.5,2018-05-17,ta,Action|Comedy|Romance|,na,0.0,Harshini Movies,IN,0.0,3,5,2,int,Collection
5.5729999999999995,2.0,4.5,2018-01-01,en,Action|Thriller|,na,0.0,na,na,0.0,0,1,1,en,Collection
1.77,2.0,4.5,2018-03-02,zh,Drama|Comedy|Romance|,na,0.0,na,CN,0.0,4,3,1,int,Collection
3.853,23.0,4.5,2018-07-27,en,Horror|,na,0.0,M3 Alliance Limited,US,0.0,4,7,3,en,Collection
1.9980000000000002,2.0,4.5,2018-05-24,en,Drama|,na,852680.0,Diamondbox Entertainment,CA,0.0,3,5,2,en,Collection
2.079,2.0,4.5,2018-07-25,en,Drama|Thriller|Romance|,na,0.0,Yellow Bear Films,FR,0.0,2,7,3,en,Collection
3.074,4.0,4.5,2018-06-29,ta,Action|Comedy|Romance|,na,0.0,Kickass Entertainment,IN,0.0,4,6,2,int,Collection
3.4419999999999997,10.0,4.5,2018-02-16,en,Thriller|,na,0.0,na,na,0.0,4,2,1,en,Collection
13.034,222.0,4.5,2018-04-17,en,Horror|Action|Science Fiction|,Deep Blue Sea Collection,0.0,Warner Bros. Pictures,US,0.0,1,4,2,en,Collection
1.2409999999999999,19.0,4.5,2018-04-13,fr,Horror|,na,0.0,Baril Productions,FR,0.0,4,4,2,int,Collection
4.98,16.0,4.5,2018-01-05,en,Thriller|TV Movie|,na,0.0,Fancy Pants Films,US,0.0,4,1,1,en,Collection
